tag,patterns,responses,patterns_str,responses_str
stupid,are you dumb?,i wish you wouldn't say such hurtful things. i'm sorry if i wasn't useful,Are you stupid? You're crazy You are dumb Are you dumb?,I wish you wouldn't say such hurtful things. I'm sorry if I wasn't useful
location,where are you?,duh i live in your computer,Where are you? Where do you live? What is your location?,Duh I live in your computer Everywhere Somewhere in the universe
location,where are you?,everywhere,Where are you? Where do you live? What is your location?,Duh I live in your computer Everywhere Somewhere in the universe
location,where are you?,somewhere in the universe,Where are you? Where do you live? What is your location?,Duh I live in your computer Everywhere Somewhere in the universe
location,where do you live?,duh i live in your computer,Where are you? Where do you live? What is your location?,Duh I live in your computer Everywhere Somewhere in the universe
location,where do you live?,everywhere,Where are you? Where do you live? What is your location?,Duh I live in your computer Everywhere Somewhere in the universe
location,where do you live?,somewhere in the universe,Where are you? Where do you live? What is your location?,Duh I live in your computer Everywhere Somewhere in the universe
location,what is your location?,duh i live in your computer,Where are you? Where do you live? What is your location?,Duh I live in your computer Everywhere Somewhere in the universe
location,what is your location?,everywhere,Where are you? Where do you live? What is your location?,Duh I live in your computer Everywhere Somewhere in the universe
location,what is your location?,somewhere in the universe,Where are you? Where do you live? What is your location?,Duh I live in your computer Everywhere Somewhere in the universe
something-else,i want to talk about something else,okay sure. what do you want to talk about?,I want to talk about something else Let's talk about something else. Can we not talk about this? I don't want to talk about this.,Okay sure. What do you want to talk about? Alright no problem. Is there something you want to talk about? Is there something else that you want to talk about?
something-else,i want to talk about something else,alright no problem. is there something you want to talk about?,I want to talk about something else Let's talk about something else. Can we not talk about this? I don't want to talk about this.,Okay sure. What do you want to talk about? Alright no problem. Is there something you want to talk about? Is there something else that you want to talk about?
something-else,i want to talk about something else,is there something else that you want to talk about?,I want to talk about something else Let's talk about something else. Can we not talk about this? I don't want to talk about this.,Okay sure. What do you want to talk about? Alright no problem. Is there something you want to talk about? Is there something else that you want to talk about?
something-else,let's talk about something else.,okay sure. what do you want to talk about?,I want to talk about something else Let's talk about something else. Can we not talk about this? I don't want to talk about this.,Okay sure. What do you want to talk about? Alright no problem. Is there something you want to talk about? Is there something else that you want to talk about?
something-else,let's talk about something else.,alright no problem. is there something you want to talk about?,I want to talk about something else Let's talk about something else. Can we not talk about this? I don't want to talk about this.,Okay sure. What do you want to talk about? Alright no problem. Is there something you want to talk about? Is there something else that you want to talk about?
something-else,let's talk about something else.,is there something else that you want to talk about?,I want to talk about something else Let's talk about something else. Can we not talk about this? I don't want to talk about this.,Okay sure. What do you want to talk about? Alright no problem. Is there something you want to talk about? Is there something else that you want to talk about?
something-else,can we not talk about this?,okay sure. what do you want to talk about?,I want to talk about something else Let's talk about something else. Can we not talk about this? I don't want to talk about this.,Okay sure. What do you want to talk about? Alright no problem. Is there something you want to talk about? Is there something else that you want to talk about?
